id,shares
173,500.0
174,200.0
175,200.0
176,1800.0
177,1200.0
178,100.0
179,300.0
180,300.0
181,2400.0
182,300.0
183,400.0
184,1800.0
185,2200.0
186,2400.0
187,200.0
188,900.0
189,300.0
190,400.0
191,1500.0
192,1500.0
193,200.0
194,2200.0
195,2500.0
196,800.0
197,100.0
198,100.0
199,1700.0
200,200.0
201,700.0
202,100.0
203,1800.0
204,100.0
205,1200.0
206,1300.0
207,100.0
208,100.0
209,2600.0
210,600.0
211,200.0
212,1800.0
213,2600.0
214,3400.0
215,200.0
216,1900.0
217,500.0
218,1200.0
219,800.0
220,100.0
221,300.0
222,4000.0
223,300.0
224,400.0
225,900.0
226,100.0
227,100.0
228,1500.0
229,500.0
230,5500.0
231,900.0
232,1500.0
233,400.0
234,1200.0
235,1200.0
236,1400.0
237,300.0
238,200.0
239,1100.0
240,200.0
241,200.0
242,100.0
243,100.0
244,200.0
245,1700.0
246,6200.0
247,800.0
248,300.0
249,3300.0
250,1900.0
251,300.0
252,2700.0
253,2100.0
254,200.0
255,200.0
256,300.0
257,200.0
258,1800.0
259,1300.0
260,1500.0
261,800.0
262,100.0
263,2600.0
264,4800.0
265,3700.0
266,1300.0
267,600.0
268,3900.0
269,100.0
270,1100.0
271,2300.0
272,2200.0
273,200.0
274,3000.0
275,900.0
276,1900.0
277,200.0
278,300.0
279,500.0
280,300.0
281,1600.0
282,1100.0
283,100.0
284,1300.0
285,1900.0
286,200.0
287,4200.0
288,4400.0
289,2600.0
290,200.0
291,700.0
292,1700.0
293,1700.0
294,3400.0
295,3400.0
296,2800.0
297,500.0
298,800.0
299,200.0
300,1200.0
301,2500.0
302,2000.0
303,800.0
304,1000.0
305,1600.0
306,1900.0
307,300.0
308,1300.0
309,1200.0
310,100.0
311,4200.0
312,300.0
313,700.0
314,1700.0
315,900.0
316,3500.0
317,200.0
318,200.0
319,400.0
320,2400.0
321,1600.0
322,400.0
323,400.0
324,3400.0
325,2400.0
326,400.0
327,400.0
328,1200.0
329,600.0
330,2800.0
331,1500.0
332,1700.0
333,100.0
334,100.0
335,400.0
336,1300.0
337,200.0
338,1200.0
339,300.0
340,300.0
341,200.0
342,400.0
343,600.0
344,200.0
345,100.0
346,500.0
347,2200.0
348,1700.0
349,200.0
350,300.0
351,500.0
352,200.0
353,200.0
354,100.0
355,1500.0
356,200.0
357,3600.0
358,100.0
359,3300.0
360,400.0
361,1100.0
362,200.0
363,1400.0
364,200.0
365,1200.0
366,400.0
367,300.0
368,300.0
369,900.0
370,2200.0
371,300.0
372,200.0
373,400.0
374,100.0
375,900.0
376,200.0
377,1200.0
378,100.0
379,900.0
380,700.0
381,100.0
382,600.0
383,4100.0
384,100.0
385,200.0
386,3700.0
387,100.0
388,2800.0
389,1400.0
390,1300.0
391,2300.0
392,400.0
393,100.0
394,1300.0
395,800.0
396,100.0
397,1200.0
398,800.0
399,2800.0
400,2200.0
401,1800.0
402,400.0
403,600.0
404,200.0
405,2800.0
406,200.0
407,1900.0
408,3500.0
409,3000.0
410,2100.0
411,1300.0
412,200.0
413,800.0
414,4000.0
415,100.0
416,200.0
417,300.0
418,200.0
419,200.0
420,300.0
421,2000.0
422,200.0
423,3700.0
424,2900.0
425,600.0
426,1000.0
427,2000.0
428,100.0
429,200.0
430,3100.0
431,2100.0
432,0.0
433,1800.0
434,2600.0
435,2400.0
436,200.0
437,2200.0
438,2800.0
439,100.0
440,700.0
441,100.0
442,200.0
443,1700.0
444,200.0
445,200.0
446,600.0
447,500.0
448,2200.0
449,100.0
450,1000.0
451,1400.0
452,200.0
453,1000.0
454,200.0
455,700.0
456,3300.0
457,2000.0
458,200.0
459,200.0
460,2400.0
461,700.0
462,200.0
463,1600.0
464,100.0
465,200.0
466,1400.0
467,600.0
468,500.0
469,200.0
470,200.0
471,1600.0
472,800.0
473,600.0
474,300.0
475,200.0
476,2700.0
477,400.0
478,1100.0
479,100.0
480,500.0
481,300.0
482,1300.0
483,2400.0
484,600.0
485,200.0
486,2200.0
487,300.0
488,1800.0
489,100.0
490,2000.0
491,400.0
492,200.0
493,1900.0
494,200.0
495,2000.0
496,1400.0
497,2100.0
498,200.0
499,200.0
500,1300.0
501,300.0
502,1700.0
503,1000.0
504,800.0
505,800.0
506,200.0
507,1400.0
508,200.0
509,1700.0
510,1700.0
511,400.0
512,500.0
513,300.0
514,1900.0
515,100.0
516,2300.0
517,400.0
518,2600.0
519,1000.0
520,200.0
521,2200.0
522,800.0
523,200.0
524,200.0
525,1100.0
526,500.0
527,500.0
528,2100.0
529,3200.0
530,100.0
531,100.0
532,2300.0
533,1200.0
534,1000.0
535,200.0
536,1200.0
537,1500.0
538,2100.0
539,300.0
540,2700.0
541,3000.0
542,1400.0
543,4200.0
544,1400.0
545,200.0
546,2100.0
547,2600.0
548,400.0
549,3300.0
550,1500.0
551,2000.0
552,2000.0
553,700.0
554,1100.0
555,3000.0
556,1500.0
557,900.0
558,1000.0
559,200.0
560,3800.0
561,2000.0
562,200.0
563,800.0
564,2000.0
565,1400.0
566,100.0
567,1100.0
568,500.0
569,300.0
570,300.0
571,400.0
572,1100.0
573,1800.0
574,1400.0
575,100.0
576,1000.0
577,1900.0
578,500.0
579,900.0
580,100.0
581,700.0
582,2900.0
583,100.0
584,200.0
585,1100.0
586,800.0
587,100.0
588,800.0
589,2300.0
590,1200.0
591,100.0
592,2800.0
593,2800.0
594,700.0
595,100.0
596,100.0
597,600.0
598,1200.0
599,100.0
600,700.0
601,2800.0
602,100.0
603,200.0
604,900.0
605,700.0
606,100.0
607,1200.0
608,200.0
609,1400.0
610,1100.0
611,300.0
612,2000.0
613,200.0
614,2300.0
615,300.0
616,200.0
617,100.0
618,300.0
619,300.0
620,400.0
621,500.0
622,2700.0
623,2200.0
624,200.0
625,1900.0
626,700.0
627,700.0
628,2700.0
629,500.0
630,2700.0
631,4000.0
632,100.0
633,1800.0
634,600.0
635,3000.0
636,3100.0
637,1400.0
638,1500.0
639,3100.0
640,4000.0
641,1900.0
642,2500.0
643,900.0
644,1800.0
645,1400.0
646,200.0
647,3900.0
648,1400.0
649,100.0
650,0.0
651,100.0
652,900.0
653,0.0
654,1100.0
655,2500.0
656,200.0
657,200.0
658,200.0
659,4300.0
660,500.0
661,2800.0
662,2400.0
663,1800.0
664,200.0
665,1100.0
666,3200.0
667,2500.0
668,300.0
669,300.0
670,400.0
671,300.0
672,3100.0
673,100.0
674,1900.0
675,900.0
676,200.0
677,200.0
678,300.0
679,2700.0
680,3300.0
681,100.0
682,100.0
683,600.0
684,2200.0
685,100.0
686,3300.0
687,500.0
688,100.0
689,500.0
690,3000.0
691,2500.0
692,100.0
693,1400.0
694,1400.0
695,100.0
696,100.0
697,1400.0
698,300.0
699,500.0
700,200.0
701,1700.0
702,200.0
703,1500.0
704,300.0
705,700.0
706,100.0
707,200.0
708,100.0
709,1600.0
710,300.0
711,3300.0
712,200.0
713,100.0
714,200.0
715,100.0
716,600.0
717,100.0
718,100.0
719,2100.0
720,200.0
721,1600.0
722,100.0
723,100.0
724,600.0
725,3000.0
726,200.0
727,2000.0
728,200.0
729,1800.0
730,900.0
731,500.0
732,3900.0
733,1600.0
734,2200.0
735,2200.0
736,600.0
737,200.0
738,300.0
739,1800.0
740,200.0
741,200.0
742,200.0
743,4300.0
744,400.0
745,100.0
746,400.0
747,100.0
748,300.0
749,600.0
750,2300.0
751,2300.0
752,300.0
753,200.0
754,100.0
755,200.0
756,300.0
757,1000.0
758,700.0
759,200.0
760,3600.0
761,2400.0
762,2600.0
763,1300.0
764,2200.0
765,200.0
766,500.0
767,200.0
768,800.0
769,1600.0
770,200.0
771,800.0
772,2800.0
773,2300.0
774,100.0
775,300.0
776,3100.0
777,100.0
778,300.0
779,100.0
780,3100.0
781,100.0
782,100.0
783,1200.0
784,200.0
785,100.0
786,1900.0
787,3000.0
788,1700.0
789,1000.0
790,500.0
791,1000.0
792,300.0
793,3700.0
794,600.0
795,1100.0
796,200.0
797,200.0
798,100.0
799,2800.0
800,3100.0
801,400.0
802,200.0
803,1500.0
804,2200.0
805,100.0
806,1700.0
807,1700.0
808,600.0
809,100.0
810,1600.0
811,1200.0
812,100.0
813,500.0
814,2000.0
815,200.0
816,1100.0
817,1000.0
818,3200.0
819,1200.0
820,1800.0
821,200.0
822,2400.0
823,200.0
824,1100.0
825,400.0
826,300.0
827,3000.0
828,3700.0
829,300.0
830,300.0
831,700.0
832,200.0
833,700.0
834,100.0
835,1100.0
836,100.0
837,2200.0
838,900.0
839,1600.0
840,100.0
841,400.0
842,100.0
843,100.0
844,100.0
845,2800.0
846,500.0
847,200.0
848,200.0
849,1100.0
850,1200.0
851,1500.0
852,1400.0
853,1900.0
854,0.0
855,700.0
856,200.0
857,100.0
858,1800.0
859,1400.0
860,1300.0
861,2700.0
862,200.0
863,1500.0
864,200.0
865,1000.0
866,100.0
867,200.0
868,100.0
869,200.0
870,800.0
871,1300.0
872,300.0
873,200.0
874,1600.0
875,100.0
876,100.0
877,3000.0
878,3200.0
879,2300.0
880,900.0
881,600.0
882,200.0
883,200.0
884,200.0
885,800.0
886,800.0
887,900.0
888,200.0
889,0.0
890,100.0
891,100.0
892,100.0
893,2200.0
894,400.0
895,3000.0
896,3500.0
897,1500.0
898,100.0
899,700.0
900,700.0
901,700.0
902,400.0
903,0.0
904,1300.0
905,500.0
906,1900.0
907,100.0
908,800.0
909,500.0
910,300.0
911,1800.0
912,1900.0
913,200.0
914,2400.0
915,200.0
916,2500.0
917,2800.0
918,200.0
919,1000.0
920,800.0
921,500.0
922,5200.0
923,700.0
924,1200.0
925,1800.0
926,200.0
927,200.0
928,100.0
929,900.0
930,100.0
931,100.0
932,1200.0
933,1800.0
934,2400.0
935,3200.0
936,1700.0
937,3200.0
938,1500.0
939,2100.0
940,1400.0
941,1300.0
942,1800.0
943,1500.0
944,700.0
945,100.0
946,1500.0
947,700.0
948,200.0
949,200.0
950,1100.0
951,100.0
952,0.0
953,2300.0
954,3900.0
955,4700.0
956,2000.0
957,2800.0
958,4100.0
959,200.0
960,2100.0
961,2200.0
962,4300.0
963,2500.0
964,100.0
965,200.0
966,1300.0
967,600.0
968,2900.0
969,2500.0
970,2400.0
971,900.0
972,300.0
973,1200.0
974,200.0
975,1300.0
976,0.0
977,200.0
978,1500.0
979,2700.0
980,600.0
981,1500.0
982,1600.0
983,700.0
984,100.0
985,900.0
986,200.0
987,100.0
988,1200.0
989,200.0
990,1700.0
991,3200.0
992,1800.0
993,1900.0
994,200.0
995,1100.0
996,200.0
997,200.0
998,200.0
999,200.0
1000,1500.0
1001,3200.0
1002,2200.0
1003,1000.0
1004,800.0
1005,1800.0
1006,100.0
1007,2300.0
1008,1900.0
1009,200.0
1010,2400.0
1011,3400.0
1012,400.0
1013,1000.0
1014,300.0
1015,100.0
1016,1000.0
1017,100.0
1018,700.0
1019,600.0
1020,100.0
1021,1600.0
1022,200.0
1023,1900.0
1024,1200.0
1025,1200.0
1026,900.0
1027,2500.0
1028,2700.0
1029,800.0
1030,800.0
1031,100.0
1032,500.0
1033,300.0
1034,900.0
1035,300.0
1036,700.0
1037,100.0
1038,2000.0
1039,1300.0
1040,900.0
1041,1300.0
1042,900.0
1043,400.0
1044,100.0
1045,200.0
1046,1700.0
1047,2400.0
1048,3300.0
1049,200.0
1050,200.0
1051,0.0
1052,900.0
1053,0.0
1054,1800.0
1055,1800.0
1056,200.0
1057,1200.0
1058,100.0
1059,1400.0
1060,1000.0
1061,1100.0
1062,2300.0
1063,100.0
1064,1600.0
1065,100.0
1066,2300.0
1067,200.0
1068,1000.0
1069,3900.0
1070,1800.0
1071,200.0
1072,300.0
1073,1100.0
1074,900.0
1075,200.0
1076,2100.0
1077,100.0
1078,100.0
1079,800.0
1080,100.0
1081,200.0
1082,400.0
1083,2400.0
1084,200.0
1085,1600.0
1086,200.0
1087,400.0
1088,3200.0
1089,1300.0
1090,1900.0
1091,4300.0
1092,1400.0
1093,400.0
1094,3700.0
1095,1700.0
1096,600.0
1097,2900.0
1098,200.0
1099,100.0
1100,1600.0
1101,2600.0
1102,600.0
1103,4400.0
1104,200.0
1105,100.0
1106,200.0
1107,200.0
1108,200.0
1109,3500.0
1110,200.0
1111,1600.0
1112,100.0
1113,800.0
1114,1700.0
1115,100.0
1116,1200.0
1117,1100.0
1118,2200.0
1119,100.0
1120,3100.0
1121,200.0
1122,1600.0
1123,200.0
1124,2800.0
1125,1400.0
1126,100.0
1127,200.0
1128,100.0
1129,3500.0
1130,700.0
1131,100.0
1132,100.0
1133,2100.0
1134,200.0
1135,200.0
1136,200.0
1137,300.0
1138,1600.0
1139,400.0
1140,700.0
1141,100.0
1142,200.0
1143,200.0
1144,1500.0
1145,200.0
1146,500.0
1147,700.0
1148,1800.0
1149,200.0
1150,100.0
1151,200.0
1152,1800.0
1153,2000.0
1154,1700.0
1155,2300.0
1156,100.0
1157,700.0
1158,1100.0
1159,900.0
1160,200.0
1161,1000.0
1162,200.0
1163,300.0
1164,800.0
1165,2900.0
1166,4100.0
1167,1600.0
1168,500.0
1169,700.0
1170,1500.0
1171,1100.0
1172,200.0
1173,100.0
1174,1700.0
1175,1700.0
1176,1700.0
1177,1500.0
1178,2900.0
1179,800.0
1180,100.0
1181,200.0
1182,4700.0
1183,700.0
1184,200.0
1185,1700.0
1186,200.0
1187,1900.0
1188,200.0
1189,400.0
1190,200.0
1191,200.0
1192,100.0
1193,200.0
1194,1800.0
1195,3000.0
1196,3000.0
1197,100.0
1198,400.0
1199,1400.0
1200,200.0
1201,400.0
1202,1700.0
1203,1900.0
1204,1100.0
1205,100.0
1206,100.0
1207,200.0
1208,600.0
1209,100.0
1210,200.0
1211,3100.0
1212,1800.0
1213,300.0
1214,400.0
1215,200.0
1216,400.0
1217,700.0
1218,400.0
1219,300.0
1220,400.0
1221,100.0
1222,100.0
1223,1500.0
1224,100.0
1225,200.0
1226,1800.0
1227,100.0
1228,100.0
1229,700.0
1230,300.0
1231,2200.0
1232,600.0
1233,2400.0
1234,100.0
1235,2400.0
1236,800.0
1237,500.0
1238,100.0
1239,2800.0
1240,100.0
1241,2200.0
1242,100.0
1243,900.0
1244,1500.0
1245,3500.0
1246,100.0
1247,1000.0
1248,600.0
1249,1400.0
1250,2200.0
1251,1200.0
1252,800.0
1253,300.0
1254,600.0
1255,2100.0
1256,200.0
1257,3200.0
1258,2900.0
1259,200.0
1260,1200.0
1261,800.0
1262,200.0
1263,100.0
1264,100.0
1265,200.0
1266,2700.0
1267,700.0
1268,100.0
1269,2100.0
1270,200.0
1271,300.0
1272,1500.0
1273,200.0
1274,100.0
1275,600.0
1276,200.0
1277,1100.0
1278,3600.0
1279,300.0
1280,1500.0
1281,800.0
1282,200.0
1283,2400.0
1284,2000.0
1285,600.0
1286,200.0
1287,1400.0
1288,1400.0
1289,700.0
1290,1700.0
1291,1100.0
1292,200.0
1293,800.0
1294,1600.0
1295,100.0
1296,300.0
1297,0.0
1298,200.0
1299,200.0
1300,4000.0
1301,1800.0
1302,900.0
1303,300.0
1304,4000.0
1305,100.0
1306,2000.0
1307,3600.0
1308,400.0
1309,3400.0
1310,100.0
1311,400.0
1312,200.0
1313,300.0
1314,1200.0
1315,200.0
1316,300.0
1317,100.0
1318,400.0
1319,300.0
1320,1100.0
1321,300.0
1322,200.0
1323,200.0
1324,100.0
1325,100.0
1326,2100.0
1327,200.0
1328,2400.0
1329,3300.0
1330,100.0
1331,2100.0
1332,700.0
1333,200.0
1334,900.0
1335,1300.0
1336,200.0
1337,900.0
1338,200.0
1339,100.0
1340,700.0
1341,1000.0
1342,1800.0
1343,200.0
1344,5200.0
1345,2800.0
1346,300.0
1347,1600.0
1348,200.0
1349,1400.0
1350,100.0
1351,100.0
1352,700.0
1353,1400.0
1354,500.0
1355,500.0
1356,700.0
1357,400.0
1358,200.0
1359,1100.0
1360,200.0
1361,200.0
1362,2200.0
1363,1300.0
1364,100.0
1365,1700.0
1366,1300.0
1367,700.0
1368,1100.0
1369,200.0
1370,400.0
1371,1500.0
1372,200.0
1373,900.0
1374,1100.0
1375,200.0
1376,300.0
1377,3100.0
1378,400.0
1379,2700.0
1380,2000.0
1381,1600.0
1382,900.0
1383,300.0
1384,100.0
1385,100.0
1386,100.0
1387,200.0
1388,100.0
1389,200.0
1390,3100.0
1391,400.0
1392,100.0
1393,1000.0
1394,300.0
1395,300.0
1396,2400.0
1397,200.0
1398,100.0
1399,1800.0
1400,1300.0
1401,200.0
1402,2700.0
1403,200.0
1404,1500.0
1405,200.0
1406,300.0
1407,3600.0
1408,100.0
1409,1100.0
1410,400.0
1411,2600.0
1412,1100.0
1413,300.0
1414,100.0
1415,800.0
1416,2300.0
1417,1600.0
1418,1400.0
1419,200.0
1420,400.0
1421,100.0
1422,1000.0
1423,100.0
1424,400.0
1425,1700.0
1426,400.0
1427,1600.0
1428,100.0
1429,4200.0
1430,2600.0
1431,200.0
1432,800.0
1433,1100.0
1434,300.0
1435,400.0
1436,400.0
1437,4600.0
1438,3500.0
1439,1400.0
1440,2200.0
1441,700.0
1442,100.0
1443,200.0
1444,300.0
1445,900.0
1446,400.0
1447,1800.0
1448,3000.0
1449,100.0
1450,1300.0
1451,6100.0
1452,800.0
1453,300.0
1454,400.0
1455,600.0
1456,2200.0
1457,200.0
1458,100.0
1459,200.0
1460,200.0
1461,200.0
1462,2300.0
1463,1500.0
1464,800.0
1465,200.0
1466,2800.0
1467,900.0
1468,800.0
1469,100.0
1470,1900.0
1471,100.0
1472,200.0
1473,1100.0
1474,900.0
1475,2000.0
1476,1500.0
1477,2700.0
1478,4700.0
1479,200.0
1480,1200.0
1481,800.0
1482,1100.0
1483,200.0
1484,2600.0
1485,1900.0
1486,2300.0
1487,2000.0
1488,200.0
1489,100.0
1490,1300.0
1491,100.0
1492,3900.0
1493,200.0
1494,200.0
1495,200.0
1496,3200.0
1497,1800.0
1498,200.0
1499,2300.0
1500,500.0
1501,100.0
1502,1500.0
1503,200.0
1504,2300.0
1505,600.0
1506,400.0
1507,300.0
1508,1000.0
1509,2200.0
1510,300.0
1511,1100.0
1512,300.0
1513,900.0
1514,100.0
1515,200.0
1516,100.0
1517,1400.0
1518,1500.0
1519,600.0
1520,600.0
1521,700.0
1522,300.0
1523,300.0
1524,2700.0
1525,500.0
1526,2600.0
1527,200.0
1528,900.0
1529,300.0
1530,1300.0
1531,4900.0
1532,800.0
1533,100.0
1534,100.0
1535,200.0
1536,200.0
1537,1900.0
1538,3300.0
1539,2000.0
1540,100.0
1541,2000.0
1542,0.0
1543,1000.0
1544,600.0
1545,300.0
1546,800.0
1547,700.0
1548,400.0
1549,1300.0
1550,200.0
1551,1500.0
1552,600.0
1553,200.0
1554,900.0
1555,200.0
1556,200.0
1557,100.0
1558,200.0
1559,1500.0
1560,900.0
1561,1000.0
1562,200.0
1563,1400.0
1564,0.0
1565,100.0
1566,2600.0
1567,500.0
1568,1600.0
1569,3800.0
1570,600.0
1571,200.0
1572,1200.0
1573,1800.0
1574,800.0
1575,2800.0
1576,100.0
1577,1000.0
1578,200.0
1579,900.0
1580,200.0
1581,400.0
1582,100.0
1583,1300.0
1584,1300.0
1585,600.0
1586,600.0
1587,2100.0
1588,300.0
1589,200.0
1590,1900.0
1591,2500.0
1592,1700.0
1593,600.0
1594,600.0
1595,200.0
1596,5100.0
1597,900.0
1598,0.0
1599,1000.0
1600,600.0
1601,1300.0
1602,300.0
1603,3500.0
1604,500.0
1605,3100.0
1606,800.0
1607,300.0
1608,500.0
1609,100.0
1610,600.0
1611,1700.0
1612,900.0
1613,500.0
1614,200.0
1615,4900.0
1616,500.0
1617,100.0
1618,2100.0
1619,1300.0
1620,500.0
1621,2500.0
1622,2600.0
1623,100.0
1624,500.0
1625,800.0
1626,200.0
1627,1400.0
1628,4300.0
1629,300.0
1630,500.0
1631,800.0
1632,500.0
1633,100.0
1634,500.0
1635,200.0
1636,100.0
1637,1100.0
1638,1600.0
1639,100.0
1640,200.0
1641,100.0
1642,3600.0
1643,2600.0
1644,100.0
1645,3200.0
1646,400.0
1647,1400.0
1648,3000.0
1649,1300.0
1650,1600.0
1651,1900.0
1652,700.0
1653,100.0
1654,2300.0
1655,200.0
1656,800.0
1657,200.0
1658,1600.0
1659,2200.0
1660,100.0
1661,600.0
1662,200.0
1663,300.0
1664,800.0
1665,800.0
1666,3800.0
1667,1100.0
1668,200.0
1669,700.0
1670,200.0
1671,300.0
1672,600.0
1673,100.0
1674,1100.0
1675,200.0
1676,3300.0
1677,900.0
1678,100.0
1679,2400.0
1680,100.0
1681,100.0
1682,600.0
1683,500.0
1684,1300.0
1685,1400.0
1686,300.0
1687,200.0
1688,100.0
1689,100.0
1690,600.0
1691,200.0
1692,2700.0
1693,400.0
1694,200.0
1695,300.0
1696,100.0
1697,100.0
1698,600.0
1699,500.0
1700,700.0
1701,700.0
1702,700.0
1703,200.0
1704,100.0
1705,900.0
1706,200.0
1707,200.0
1708,800.0
1709,900.0
1710,200.0
1711,1900.0
1712,300.0
1713,1400.0
1714,600.0
1715,2500.0
1716,2300.0
1717,1600.0
1718,1400.0
1719,2300.0
1720,200.0
1721,100.0
1722,700.0
1723,1400.0
1724,500.0
1725,1600.0
1726,400.0
1727,1600.0
1728,3600.0
1729,100.0
1730,300.0
1731,100.0
1732,200.0
1733,800.0
1734,200.0
1735,2200.0
1736,1700.0
1737,600.0
1738,5800.0
1739,100.0
1740,100.0
1741,5200.0
1742,200.0
1743,3700.0
1744,1300.0
1745,2300.0
1746,200.0
1747,200.0
1748,1600.0
1749,2500.0
1750,200.0
1751,2500.0
1752,2300.0
1753,1000.0
1754,3100.0
1755,100.0
1756,2100.0
1757,200.0
1758,300.0
1759,200.0
1760,100.0
1761,3000.0
1762,1100.0
1763,100.0
1764,1700.0
1765,600.0
1766,2100.0
1767,2100.0
1768,200.0
1769,100.0
1770,4300.0
1771,100.0
1772,1400.0
1773,200.0
1774,2000.0
1775,300.0
1776,300.0
1777,1000.0
1778,1600.0
1779,600.0
1780,100.0
1781,200.0
1782,1300.0
1783,1300.0
1784,1600.0
1785,200.0
1786,200.0
1787,2500.0
1788,1600.0
1789,2900.0
1790,1100.0
1791,1100.0
1792,1600.0
1793,2200.0
1794,1400.0
1795,400.0
1796,800.0
1797,1900.0
1798,1100.0
1799,300.0
1800,1100.0
1801,900.0
1802,100.0
1803,1200.0
1804,100.0
1805,1200.0
1806,200.0
1807,700.0
1808,300.0
1809,200.0
1810,1200.0
1811,200.0
1812,300.0
1813,1800.0
1814,2100.0
1815,200.0
1816,1700.0
1817,2100.0
1818,3100.0
1819,100.0
1820,2300.0
1821,2000.0
1822,200.0
1823,1200.0
1824,2300.0
1825,200.0
1826,700.0
1827,2200.0
1828,400.0
1829,100.0
1830,200.0
1831,600.0
1832,1700.0
1833,3000.0
1834,1600.0
1835,300.0
1836,200.0
1837,100.0
1838,300.0
1839,200.0
1840,3200.0
1841,200.0
1842,2200.0
1843,1100.0
1844,200.0
1845,300.0
1846,800.0
1847,600.0
1848,200.0
1849,600.0
1850,200.0
1851,700.0
1852,1900.0
1853,200.0
1854,2200.0
1855,1600.0
1856,200.0
1857,200.0
1858,1000.0
1859,2100.0
1860,500.0
1861,1300.0
1862,200.0
1863,1800.0
1864,3100.0
1865,3000.0
1866,100.0
1867,4000.0
1868,200.0
1869,1200.0
1870,2800.0
1871,200.0
1872,100.0
1873,200.0
1874,500.0
1875,1700.0
1876,1200.0
1877,200.0
1878,200.0
1879,2600.0
1880,1200.0
1881,200.0
1882,100.0
1883,2700.0
1884,3200.0
1885,200.0
1886,1100.0
1887,500.0
1888,200.0
1889,900.0
1890,600.0
1891,1800.0
1892,3400.0
1893,100.0
1894,1500.0
1895,1300.0
1896,2000.0
1897,1500.0
1898,1100.0
1899,2200.0
1900,700.0
1901,300.0
1902,1500.0
1903,100.0
1904,200.0
1905,1200.0
1906,3500.0
1907,1600.0
1908,200.0
1909,400.0
1910,1900.0
1911,2400.0
1912,500.0
1913,4600.0
1914,1700.0
1915,200.0
1916,200.0
1917,2800.0
1918,100.0
1919,1500.0
1920,500.0
1921,100.0
1922,300.0
1923,200.0
1924,1000.0
1925,200.0
1926,200.0
1927,200.0
1928,0.0
1929,2500.0
1930,200.0
1931,300.0
1932,1300.0
1933,100.0
1934,100.0
1935,300.0
1936,100.0
1937,100.0
1938,1000.0
1939,1000.0
1940,600.0
1941,0.0
1942,700.0
1943,200.0
1944,500.0
1945,200.0
1946,1300.0
1947,200.0
1948,500.0
1949,1200.0
1950,1200.0
1951,100.0
1952,5200.0
1953,1400.0
1954,200.0
1955,1700.0
1956,0.0
1957,2300.0
1958,100.0
1959,1600.0
1960,1600.0
1961,200.0
1962,100.0
1963,1000.0
1964,1800.0
1965,1000.0
1966,2800.0
1967,700.0
1968,500.0
1969,100.0
1970,200.0
1971,100.0
1972,2700.0
1973,3500.0
1974,100.0
1975,100.0
1976,5000.0
1977,2000.0
1978,200.0
1979,200.0
1980,1900.0
1981,500.0
1982,1400.0
1983,200.0
1984,1800.0
1985,1500.0
1986,800.0
1987,5000.0
1988,100.0
1989,100.0
1990,2000.0
1991,400.0
1992,100.0
1993,800.0
1994,1800.0
1995,100.0
1996,200.0
1997,500.0
1998,500.0
1999,100.0
2000,100.0
2001,2200.0
2002,3100.0
2003,200.0
2004,200.0
2005,1000.0
2006,700.0
2007,100.0
2008,800.0
2009,100.0
2010,100.0
2011,200.0
2012,200.0
2013,300.0
2014,2100.0
2015,3500.0
2016,5700.0
2017,2800.0
2018,1900.0
