id,shares
712,860.0
713,1030.0
714,830.0
715,730.0
716,940.0
717,-40.0
718,480.0
719,2220.0
720,890.0
721,940.0
722,60.0
723,400.0
724,870.0
725,1580.0
726,590.0
727,1720.0
728,740.0
729,860.0
730,1130.0
731,1060.0
732,800.0
733,1210.0
734,830.0
735,260.0
736,1060.0
737,1180.0
738,1520.0
739,1320.0
740,1280.0
741,1260.0
742,1140.0
743,2500.0
744,590.0
745,680.0
746,830.0
747,420.0
748,2090.0
749,980.0
750,1650.0
751,1310.0
752,1070.0
753,1400.0
754,540.0
755,600.0
756,990.0
757,1390.0
758,1340.0
759,450.0
760,2270.0
761,870.0
762,1400.0
763,1330.0
764,1480.0
765,740.0
766,390.0
767,670.0
768,1080.0
769,1480.0
770,270.0
771,990.0
772,1800.0
773,2110.0
774,490.0
775,-220.0
776,1930.0
777,-20.0
778,490.0
779,250.0
780,1320.0
781,-70.0
782,370.0
783,1210.0
784,1390.0
785,690.0
786,420.0
787,1660.0
788,610.0
789,1250.0
790,1000.0
791,1440.0
792,750.0
793,2150.0
794,1100.0
795,680.0
796,350.0
797,500.0
798,-250.0
799,2130.0
800,1860.0
801,750.0
802,520.0
803,1310.0
804,1680.0
805,650.0
806,1160.0
807,1890.0
808,620.0
809,400.0
810,530.0
811,900.0
812,700.0
813,750.0
814,1240.0
815,110.0
816,740.0
817,690.0
818,1720.0
819,1400.0
820,1250.0
821,580.0
822,2200.0
823,920.0
824,1210.0
825,1020.0
826,1160.0
827,1740.0
828,1540.0
829,770.0
830,1810.0
831,1350.0
832,390.0
833,1620.0
834,510.0
835,1420.0
836,440.0
837,320.0
838,1960.0
839,1220.0
840,60.0
841,470.0
842,510.0
843,200.0
844,100.0
845,2000.0
846,280.0
847,680.0
848,1220.0
849,1940.0
850,1220.0
851,1440.0
852,120.0
853,2530.0
854,-130.0
855,770.0
856,190.0
857,150.0
858,990.0
859,1800.0
860,940.0
861,1660.0
862,400.0
863,860.0
864,730.0
865,1300.0
866,500.0
867,1750.0
868,180.0
869,460.0
870,1660.0
871,1070.0
872,920.0
873,2490.0
874,1130.0
875,410.0
876,670.0
877,1320.0
878,2150.0
879,490.0
880,1580.0
881,630.0
882,190.0
883,380.0
884,530.0
885,1200.0
886,960.0
887,1190.0
888,1390.0
889,10.0
890,770.0
891,1350.0
892,140.0
893,1000.0
894,450.0
895,1520.0
896,1970.0
897,1280.0
898,310.0
899,1520.0
900,1180.0
901,1150.0
902,770.0
903,760.0
904,1480.0
905,1260.0
906,2590.0
907,770.0
908,640.0
909,840.0
910,610.0
911,1660.0
912,920.0
913,990.0
914,1370.0
915,780.0
916,2230.0
917,1780.0
918,990.0
919,870.0
920,340.0
921,560.0
922,2160.0
923,1470.0
924,940.0
925,460.0
926,860.0
927,460.0
928,490.0
929,950.0
930,760.0
931,560.0
932,1870.0
933,590.0
934,1130.0
935,1000.0
936,730.0
937,2310.0
938,960.0
939,1770.0
940,1430.0
941,750.0
942,850.0
943,1910.0
944,730.0
945,770.0
946,630.0
947,1000.0
948,1230.0
949,1170.0
950,880.0
951,620.0
952,1000.0
953,1790.0
954,1760.0
955,1920.0
956,1580.0
957,1340.0
958,1660.0
959,1020.0
960,810.0
961,1390.0
962,1940.0
963,1140.0
964,-40.0
965,300.0
966,1290.0
967,1340.0
968,2000.0
969,1780.0
970,1530.0
971,1140.0
972,1680.0
973,1030.0
974,1130.0
975,1170.0
976,290.0
977,1210.0
978,1620.0
979,1760.0
980,720.0
981,1470.0
982,740.0
983,750.0
984,30.0
985,1440.0
986,500.0
987,130.0
988,1620.0
989,860.0
990,1730.0
991,1950.0
992,2720.0
993,1470.0
994,410.0
995,1220.0
996,660.0
997,170.0
998,790.0
999,880.0
1000,1390.0
1001,2320.0
1002,1100.0
1003,430.0
1004,1280.0
1005,1160.0
1006,660.0
1007,920.0
1008,760.0
1009,470.0
1010,1340.0
1011,2090.0
1012,620.0
1013,640.0
1014,1690.0
1015,40.0
1016,970.0
1017,430.0
1018,1150.0
1019,840.0
1020,-20.0
1021,580.0
1022,480.0
1023,1180.0
1024,1360.0
1025,1340.0
1026,1020.0
1027,1250.0
1028,1610.0
1029,910.0
1030,1210.0
1031,770.0
1032,750.0
1033,410.0
1034,610.0
1035,1620.0
1036,1540.0
1037,630.0
1038,390.0
1039,1080.0
1040,910.0
1041,1060.0
1042,150.0
1043,1080.0
1044,280.0
1045,590.0
1046,650.0
1047,2050.0
1048,2200.0
1049,430.0
1050,560.0
1051,70.0
1052,600.0
1053,190.0
1054,930.0
1055,1420.0
1056,670.0
1057,2180.0
1058,190.0
1059,980.0
1060,800.0
1061,1170.0
1062,1580.0
1063,70.0
1064,1150.0
1065,320.0
1066,1550.0
1067,390.0
1068,690.0
1069,1510.0
1070,1210.0
1071,700.0
1072,1020.0
1073,1420.0
1074,1180.0
1075,720.0
1076,1790.0
1077,790.0
1078,340.0
1079,170.0
1080,380.0
1081,590.0
1082,900.0
1083,900.0
1084,670.0
1085,60.0
1086,1060.0
1087,1110.0
1088,1230.0
1089,1120.0
1090,1090.0
1091,3640.0
1092,740.0
1093,630.0
1094,2160.0
1095,1110.0
1096,1450.0
1097,1870.0
1098,420.0
1099,740.0
1100,1170.0
1101,2420.0
1102,770.0
1103,1970.0
1104,750.0
1105,260.0
1106,640.0
1107,220.0
1108,1230.0
1109,1670.0
1110,820.0
1111,2010.0
1112,-170.0
1113,340.0
1114,1380.0
1115,510.0
1116,1130.0
1117,1180.0
1118,1340.0
1119,70.0
1120,960.0
1121,1100.0
1122,880.0
1123,1060.0
1124,1850.0
1125,330.0
1126,220.0
1127,780.0
1128,570.0
1129,2210.0
1130,780.0
1131,570.0
1132,830.0
1133,40.0
1134,560.0
1135,360.0
1136,550.0
1137,1390.0
1138,1110.0
1139,510.0
1140,690.0
1141,20.0
1142,990.0
1143,970.0
1144,1570.0
1145,780.0
1146,560.0
1147,400.0
1148,1630.0
1149,840.0
1150,400.0
1151,1280.0
1152,1610.0
1153,440.0
1154,1920.0
1155,1230.0
1156,1360.0
1157,470.0
1158,790.0
1159,1590.0
1160,710.0
1161,1380.0
1162,680.0
1163,1080.0
1164,1100.0
1165,1130.0
1166,1540.0
1167,1070.0
1168,1460.0
1169,1100.0
1170,1670.0
1171,920.0
1172,610.0
1173,410.0
1174,1170.0
1175,1010.0
1176,1110.0
1177,1340.0
1178,1750.0
1179,570.0
1180,170.0
1181,540.0
1182,2440.0
1183,1840.0
1184,680.0
1185,1880.0
1186,410.0
1187,1350.0
1188,1000.0
1189,1450.0
1190,240.0
1191,750.0
1192,40.0
1193,1370.0
1194,1100.0
1195,1710.0
1196,1380.0
1197,470.0
1198,1040.0
1199,1790.0
1200,1300.0
1201,1150.0
1202,1800.0
1203,720.0
1204,1440.0
1205,80.0
1206,160.0
1207,600.0
1208,670.0
1209,550.0
1210,1200.0
1211,2450.0
1212,1350.0
1213,550.0
1214,1270.0
1215,780.0
1216,950.0
1217,1460.0
1218,810.0
1219,350.0
1220,820.0
1221,-340.0
1222,800.0
1223,990.0
1224,490.0
1225,1040.0
1226,2510.0
1227,280.0
1228,880.0
1229,1060.0
1230,370.0
1231,1370.0
1232,950.0
1233,580.0
1234,1010.0
1235,2510.0
1236,1080.0
1237,1980.0
1238,90.0
1239,1470.0
1240,430.0
1241,1410.0
1242,540.0
1243,830.0
1244,650.0
1245,1600.0
1246,270.0
1247,1610.0
1248,1620.0
1249,1080.0
1250,1750.0
1251,930.0
1252,1330.0
1253,1000.0
1254,1100.0
1255,1020.0
1256,850.0
1257,1250.0
1258,770.0
1259,520.0
1260,590.0
1261,-10.0
1262,850.0
1263,450.0
1264,420.0
1265,230.0
1266,1730.0
1267,700.0
1268,430.0
1269,790.0
1270,2840.0
1271,1380.0
1272,2040.0
1273,380.0
1274,680.0
1275,1040.0
1276,690.0
1277,1130.0
1278,2330.0
1279,720.0
1280,470.0
1281,1270.0
1282,300.0
1283,1830.0
1284,1090.0
1285,1090.0
1286,1350.0
1287,1150.0
1288,990.0
1289,410.0
1290,1170.0
1291,820.0
1292,760.0
1293,590.0
1294,710.0
1295,850.0
1296,230.0
1297,690.0
1298,830.0
1299,210.0
1300,1560.0
1301,1600.0
1302,440.0
1303,1850.0
1304,1990.0
1305,450.0
1306,2030.0
1307,1240.0
1308,970.0
1309,1470.0
1310,160.0
1311,1520.0
1312,670.0
1313,870.0
1314,-110.0
1315,770.0
1316,1120.0
1317,570.0
1318,1530.0
1319,230.0
1320,1240.0
1321,490.0
1322,570.0
1323,1070.0
1324,280.0
1325,630.0
1326,1160.0
1327,670.0
1328,2200.0
1329,1700.0
1330,550.0
1331,1340.0
1332,1180.0
1333,890.0
1334,720.0
1335,1450.0
1336,440.0
1337,580.0
1338,1160.0
1339,540.0
1340,280.0
1341,1040.0
1342,1220.0
1343,1220.0
1344,1800.0
1345,1810.0
1346,1780.0
1347,1610.0
1348,1640.0
1349,1630.0
1350,470.0
1351,40.0
1352,810.0
1353,1290.0
1354,620.0
1355,940.0
1356,1080.0
1357,940.0
1358,230.0
1359,880.0
1360,990.0
1361,560.0
1362,1960.0
1363,740.0
1364,720.0
1365,1530.0
1366,520.0
1367,1020.0
1368,1490.0
1369,1600.0
1370,1200.0
1371,1400.0
1372,870.0
1373,740.0
1374,1130.0
1375,1280.0
1376,470.0
1377,1770.0
1378,750.0
1379,2070.0
1380,1550.0
1381,2460.0
1382,1240.0
1383,690.0
1384,600.0
1385,250.0
1386,700.0
1387,570.0
1388,1440.0
1389,820.0
1390,1460.0
1391,1040.0
1392,470.0
1393,1160.0
1394,320.0
1395,740.0
1396,770.0
1397,1180.0
1398,220.0
1399,1070.0
1400,210.0
1401,680.0
1402,1840.0
1403,470.0
1404,660.0
1405,1340.0
1406,1630.0
1407,1240.0
1408,620.0
1409,940.0
1410,1200.0
1411,1710.0
1412,1010.0
1413,880.0
1414,750.0
1415,1210.0
1416,630.0
1417,800.0
1418,1690.0
1419,830.0
1420,710.0
1421,400.0
1422,1110.0
1423,640.0
1424,1540.0
1425,900.0
1426,1010.0
1427,890.0
1428,100.0
1429,2490.0
1430,770.0
1431,650.0
1432,90.0
1433,390.0
1434,970.0
1435,150.0
1436,540.0
1437,1920.0
1438,1110.0
1439,700.0
1440,1070.0
1441,900.0
1442,410.0
1443,990.0
1444,520.0
1445,710.0
1446,900.0
1447,900.0
1448,1960.0
1449,830.0
1450,940.0
1451,2260.0
1452,500.0
1453,1610.0
1454,160.0
1455,860.0
1456,1470.0
1457,370.0
1458,500.0
1459,520.0
1460,460.0
1461,940.0
1462,1400.0
1463,770.0
1464,1320.0
1465,200.0
1466,1810.0
1467,890.0
1468,920.0
1469,160.0
1470,1440.0
1471,250.0
1472,880.0
1473,860.0
1474,660.0
1475,1310.0
1476,2830.0
1477,1850.0
1478,2040.0
1479,600.0
1480,880.0
1481,520.0
1482,1220.0
1483,1640.0
1484,1760.0
1485,800.0
1486,1410.0
1487,1180.0
1488,1480.0
1489,260.0
1490,980.0
1491,500.0
1492,1520.0
1493,750.0
1494,660.0
1495,820.0
1496,2270.0
1497,1490.0
1498,1130.0
1499,1650.0
1500,710.0
1501,650.0
1502,2000.0
1503,1180.0
1504,1310.0
1505,1050.0
1506,950.0
1507,1250.0
1508,710.0
1509,1370.0
1510,40.0
1511,1230.0
1512,940.0
1513,620.0
1514,540.0
1515,890.0
1516,10.0
1517,1020.0
1518,610.0
1519,1160.0
1520,540.0
1521,1170.0
1522,1660.0
1523,280.0
1524,280.0
1525,810.0
1526,1560.0
1527,1010.0
1528,1070.0
1529,140.0
1530,710.0
1531,2220.0
1532,130.0
1533,790.0
1534,220.0
1535,790.0
1536,680.0
1537,1300.0
1538,1670.0
1539,2050.0
1540,520.0
1541,1240.0
1542,330.0
1543,770.0
1544,780.0
1545,690.0
1546,1140.0
1547,1310.0
1548,610.0
1549,1330.0
1550,670.0
1551,1000.0
1552,950.0
1553,930.0
1554,1520.0
1555,910.0
1556,990.0
1557,60.0
1558,580.0
1559,760.0
1560,1440.0
1561,670.0
1562,590.0
1563,2040.0
1564,-20.0
1565,780.0
1566,1150.0
1567,1130.0
1568,1000.0
1569,3040.0
1570,810.0
1571,920.0
1572,1290.0
1573,1570.0
1574,840.0
1575,1190.0
1576,350.0
1577,1580.0
1578,660.0
1579,1120.0
1580,570.0
1581,950.0
1582,630.0
1583,1050.0
1584,1250.0
1585,1640.0
1586,1020.0
1587,1240.0
1588,820.0
1589,880.0
1590,620.0
1591,1440.0
1592,820.0
1593,1060.0
1594,240.0
1595,610.0
1596,5650.0
1597,980.0
1598,370.0
1599,1060.0
1600,940.0
1601,1250.0
1602,410.0
1603,2080.0
1604,1020.0
1605,1710.0
1606,1060.0
1607,1030.0
1608,1160.0
1609,-150.0
1610,1250.0
1611,1370.0
1612,1120.0
1613,1100.0
1614,-430.0
1615,2120.0
1616,740.0
1617,390.0
1618,1470.0
1619,870.0
1620,450.0
1621,1710.0
1622,1780.0
1623,740.0
1624,1360.0
1625,610.0
1626,460.0
1627,1490.0
1628,2620.0
1629,1980.0
1630,480.0
1631,1360.0
1632,1040.0
1633,350.0
1634,700.0
1635,970.0
1636,600.0
1637,550.0
1638,1480.0
1639,-210.0
1640,490.0
1641,300.0
1642,1490.0
1643,1470.0
1644,1260.0
1645,2100.0
1646,670.0
1647,810.0
1648,1060.0
1649,1100.0
1650,570.0
1651,220.0
1652,1210.0
1653,190.0
1654,1820.0
1655,770.0
1656,1410.0
1657,40.0
1658,1660.0
1659,1950.0
1660,660.0
1661,1100.0
1662,1160.0
1663,1990.0
1664,790.0
1665,490.0
1666,1240.0
1667,1030.0
1668,1410.0
1669,800.0
1670,-50.0
1671,1260.0
1672,1490.0
1673,500.0
1674,820.0
1675,730.0
1676,1480.0
1677,1250.0
1678,160.0
1679,2100.0
1680,250.0
1681,520.0
1682,1160.0
1683,670.0
1684,1360.0
1685,970.0
1686,850.0
1687,310.0
1688,1130.0
1689,780.0
1690,960.0
1691,850.0
1692,1550.0
1693,1180.0
1694,140.0
1695,1690.0
1696,510.0
1697,110.0
1698,1020.0
1699,770.0
1700,730.0
1701,560.0
1702,970.0
1703,360.0
1704,120.0
1705,670.0
1706,550.0
1707,410.0
1708,1160.0
1709,860.0
1710,710.0
1711,1090.0
1712,1570.0
1713,1250.0
1714,540.0
1715,1050.0
1716,2220.0
1717,980.0
1718,630.0
1719,1270.0
1720,-20.0
1721,190.0
1722,1030.0
1723,840.0
1724,1390.0
1725,2200.0
1726,920.0
1727,1000.0
1728,1970.0
1729,800.0
1730,660.0
1731,1080.0
1732,440.0
1733,1010.0
1734,1130.0
1735,1810.0
1736,1650.0
1737,1200.0
1738,1720.0
1739,670.0
1740,380.0
1741,2350.0
1742,910.0
1743,1850.0
1744,1590.0
1745,1510.0
1746,480.0
1747,330.0
1748,1440.0
1749,1140.0
1750,580.0
1751,1360.0
1752,2090.0
1753,1480.0
1754,1830.0
1755,470.0
1756,2300.0
1757,630.0
1758,1830.0
1759,1350.0
1760,550.0
1761,1870.0
1762,570.0
1763,200.0
1764,990.0
1765,1230.0
1766,1330.0
1767,760.0
1768,1300.0
1769,570.0
1770,1410.0
1771,530.0
1772,1750.0
1773,1870.0
1774,930.0
1775,500.0
1776,260.0
1777,970.0
1778,1150.0
1779,1150.0
1780,-450.0
1781,590.0
1782,1320.0
1783,1000.0
1784,2220.0
1785,1190.0
1786,850.0
1787,660.0
1788,510.0
1789,1330.0
1790,770.0
1791,1390.0
1792,1290.0
1793,1270.0
1794,630.0
1795,750.0
1796,1270.0
1797,1180.0
1798,1960.0
1799,510.0
1800,1540.0
1801,1310.0
1802,650.0
1803,1100.0
1804,600.0
1805,560.0
1806,650.0
1807,870.0
1808,2260.0
1809,960.0
1810,1440.0
1811,700.0
1812,580.0
1813,1400.0
1814,1670.0
1815,620.0
1816,870.0
1817,1640.0
1818,1720.0
1819,400.0
1820,720.0
1821,920.0
1822,810.0
1823,390.0
1824,1200.0
1825,1090.0
1826,620.0
1827,1280.0
1828,780.0
1829,290.0
1830,500.0
1831,1030.0
1832,760.0
1833,1630.0
1834,1590.0
1835,880.0
1836,1040.0
1837,470.0
1838,19900.0
1839,1020.0
1840,1870.0
1841,1160.0
1842,1640.0
1843,1540.0
1844,830.0
1845,450.0
1846,1600.0
1847,1330.0
1848,520.0
1849,910.0
1850,900.0
1851,640.0
1852,1480.0
1853,370.0
1854,1400.0
1855,1120.0
1856,2300.0
1857,-2960.0
1858,1110.0
1859,1780.0
1860,1230.0
1861,1250.0
1862,340.0
1863,2200.0
1864,2830.0
1865,820.0
1866,10.0
1867,2110.0
1868,620.0
1869,900.0
1870,1970.0
1871,810.0
1872,470.0
1873,720.0
1874,400.0
1875,900.0
1876,830.0
1877,610.0
1878,790.0
1879,1760.0
1880,500.0
1881,440.0
1882,250.0
1883,2190.0
1884,2110.0
1885,690.0
1886,1010.0
1887,940.0
1888,740.0
1889,300.0
1890,770.0
1891,1350.0
1892,980.0
1893,370.0
1894,1420.0
1895,1230.0
1896,1310.0
1897,840.0
1898,860.0
1899,1790.0
1900,900.0
1901,900.0
1902,830.0
1903,260.0
1904,600.0
1905,1360.0
1906,1680.0
1907,470.0
1908,640.0
1909,840.0
1910,1230.0
1911,1830.0
1912,1000.0
1913,2220.0
1914,930.0
1915,1510.0
1916,270.0
1917,1530.0
1918,160.0
1919,450.0
1920,850.0
1921,230.0
1922,930.0
1923,410.0
1924,1260.0
1925,180.0
1926,770.0
1927,2010.0
1928,-430.0
1929,1290.0
1930,480.0
1931,370.0
1932,780.0
1933,890.0
1934,370.0
1935,360.0
1936,130.0
1937,890.0
1938,1200.0
1939,870.0
1940,1060.0
1941,150.0
1942,970.0
1943,970.0
1944,800.0
1945,540.0
1946,760.0
1947,370.0
1948,1510.0
1949,1420.0
1950,850.0
1951,-30.0
1952,1880.0
1953,910.0
1954,1040.0
1955,1390.0
1956,160.0
1957,1020.0
1958,460.0
1959,990.0
1960,940.0
1961,650.0
1962,600.0
1963,1440.0
1964,1360.0
1965,510.0
1966,1930.0
1967,1620.0
1968,1030.0
1969,1110.0
1970,480.0
1971,250.0
1972,1650.0
1973,1720.0
1974,340.0
1975,650.0
1976,2500.0
1977,710.0
1978,890.0
1979,610.0
1980,820.0
1981,1120.0
1982,1550.0
1983,670.0
1984,1740.0
1985,530.0
1986,1330.0
1987,2470.0
1988,640.0
1989,930.0
1990,990.0
1991,90.0
1992,320.0
1993,910.0
1994,1610.0
1995,290.0
1996,980.0
1997,940.0
1998,400.0
1999,690.0
2000,730.0
2001,1590.0
